x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
241.37878593063215,-682.1537032295018,38.77324459869415,81.83870478089281,10.24357607120119,0,3,0,0,0
241.51859321177471,-681.1400794684887,38.788518846780065,81.82430187255054,10.254804942583917,0,3,0,0,0
241.6584248119034,-680.1251600189134,38.800824139080945,81.80803637576118,10.25807488967901,0,3,0,0,0
241.79886239382904,-679.1095018526539,38.80973019246012,81.79569809513738,10.2670497529746,0,3,0,0,0
241.93973098840797,-678.0928808236495,38.81666703503579,81.78834412853807,10.278499517773483,0,3,0,0,0
242.08113281283295,-677.0749352555722,38.82288311868906,81.78524177515688,10.293200208255998,0,3,0,0,0
242.22287473687902,-676.0560239125043,38.829873824305835,81.78979363829251,10.302031556304884,0,3,0,0,0
242.36472694564145,-675.0361826904118,38.83740405160934,81.79231517322773,10.31268688835731,0,3,0,0,0
242.5068188009318,-674.0148304272443,38.84307776838541,81.79305987533765,10.32937305940252,0,3,0,0,0
242.64873063616687,-672.9916636161506,38.84523549564183,81.79450973735611,10.350821795902874,0,3,0,0,0
242.79144525079755,-671.966463397257,38.842628127709034,81.80328326371539,10.370578096227037,0,3,0,0,0
242.9342572777532,-670.9395874775946,38.83947931211442,81.80670912870046,10.386040694071285,0,3,0,0,0
243.0767396998126,-669.9111935431138,38.83903077412397,81.80489239534076,10.403747963702926,0,3,0,0,0
243.21987456432544,-668.8811749806628,38.8402794495225,81.81014875534885,10.422970929352704,0,3,0,0,0
243.3633665907546,-667.8494903435931,38.84012843742967,81.81582398211168,10.438789250940081,0,3,0,0,0
243.50677799544064,-666.816922002472,38.83556221406907,81.82159269515243,10.436622984417918,0,3,0,0,0
243.6496555020567,-665.7847588928416,38.826788168214264,81.80757390900123,10.426669638637671,0,3,0,0,0
243.79248626192566,-664.7539974153042,38.81637609545142,81.77814471341291,10.410674090469753,0,3,0,0,0
243.93529964832123,-663.7256669951603,38.80791929531843,81.74190173412347,10.374922399700331,0,3,0,0,0
244.0784034776152,-662.7010192703456,38.801846501231196,81.70502188084795,10.334098459421803,0,3,0,0,0
244.22156190528767,-661.681763692759,38.7953866802156,81.67211071330105,10.27695263318262,0,3,0,0,0
244.36465043300996,-660.6667164489627,38.78403904270381,81.6434496150971,10.246134864513966,0,3,0,0,0
244.50779782334575,-659.6537793418393,38.76785919051618,81.61648713357128,10.223753760817612,0,3,0,0,0
244.65138665685663,-658.6420282199979,38.75070588830859,81.59951032940992,10.221629110139286,0,3,0,0,0
244.79516183229862,-657.6305768880993,38.734607535228136,81.6009105110168,10.218675357030055,0,3,0,0,0
244.9387692795135,-656.6183946756646,38.719467314705255,81.61318227147142,10.234635586197381,0,3,0,0,0
245.0830087873619,-655.6046997010708,38.70421377178282,81.64194431531554,10.253110263952005,0,3,0,0,0
245.22689355449984,-654.5891574369743,38.68836268112064,81.6720151941914,10.271331464599765,0,3,0,0,0
245.3705128779402,-653.5715948687866,38.670642014406624,81.69484603445318,10.28872697098627,0,3,0,0,0
245.5141625519027,-652.5528782960027,38.65269512664527,81.73292687953406,10.293130694523654,0,3,0,0,0
245.65660063369432,-651.5343032898381,38.635517604462805,81.76133217712793,10.279430814155537,0,3,0,0,0
245.7991155552445,-650.5158909708261,38.616277874261144,81.82842733418424,10.282111131917922,0,3,0,0,0
245.93974988814443,-649.4978354405612,38.593828270025554,81.90940848770288,10.275682560824777,0,3,0,0,0
246.07818298862549,-648.4803197970614,38.57494514603168,81.98012671609115,10.272754216374095,0,3,0,0,0
246.21495269198203,-647.4622572306544,38.55260541643948,82.03468407931231,10.277929152056883,0,3,0,0,0
246.35025638900697,-646.4426991622895,38.51899553444237,82.08429682631278,10.29961416168137,0,3,0,0,0
246.48509008804103,-645.4214585497975,38.47661076001823,82.14483634517691,10.319488822739325,0,3,0,0,0
246.61931717739208,-644.3969092005864,38.43265424463898,82.20791182982532,10.357818749479367,0,3,0,0,0
246.75365931814304,-643.3684941204265,38.39274014979601,82.3230100631207,10.395346463978274,0,3,0,0,0
246.88657337473705,-642.3361031366512,38.35686829015613,82.45460207430243,10.429233304583459,0,3,0,0,0
247.01663783780532,-641.3003364279866,38.32040931545198,82.55178692434964,10.45650442573137,0,3,0,0,0
247.14499382657232,-640.2619925886393,38.277828814275566,82.64699572933219,10.475525806522054,0,3,0,0,0
247.27212515444262,-639.2213623868302,38.23231816366315,82.7534973684122,10.489874990977844,0,3,0,0,0
247.39803483319702,-638.1792392255738,38.1896635953337,82.8710508527394,10.5048228757953,0,3,0,0,0
247.52289719466353,-637.135650078766,38.147626605629924,82.99165976556652,10.518030223476407,0,3,0,0,0
247.6458880858263,-636.0908223325387,38.10492328628898,83.1013959363571,10.528459529648334,0,3,0,0,0
247.76708640856668,-635.0446333363652,38.06002638563514,83.1985553563434,10.538778249147185,0,3,0,0,0
247.88681630330393,-633.9974676240236,38.013644808717075,83.30080195169784,10.545155091332903,0,3,0,0,0
248.00493120087776,-632.9493616735563,37.96777935866267,83.39887181571365,10.556302439749041,0,3,0,0,0
248.1203722017235,-631.8998420517892,37.922267985343936,83.52168503924857,10.567218313454147,0,3,0,0,0
248.23346433992265,-630.8496520314366,37.87800870444626,83.64313060160795,10.561395198373901,0,3,0,0,0
248.3459521359764,-629.7994120270014,37.83310453947634,83.79119435144987,10.561840947461107,0,3,0,0,0
248.45548086002236,-628.7484529400244,37.781431754864755,83.91348333664918,10.568424858259688,0,3,0,0,0
248.56379630620359,-627.6974505446851,37.73248099796474,84.05628177645254,10.562602139443428,0,3,0,0,0
248.67034153739223,-626.6471378412098,37.70014493428171,84.21249087201404,10.55606469101771,0,3,0,0,0
248.7736874857219,-625.596240230836,37.674844694137576,84.35241919712723,10.563536672138884,0,3,0,0,0
248.87231944850646,-624.5448152776808,37.6447446577251,84.477443793615,10.56369038047274,0,3,0,0,0
248.9671639772132,-623.4935987908393,37.60202002972365,84.60041209540013,10.556860086725015,0,3,0,0,0
249.05974067223724,-622.4423616975546,37.54999232925475,84.74310383624413,10.554857497006289,0,3,0,0,0
249.14976454467978,-621.3905729511753,37.50195180885494,84.9067241848011,10.558394416265951,0,3,0,0,0
249.23823510535294,-620.3384473165497,37.46862880308181,85.09346685571771,10.562975215693859,0,3,0,0,0
249.32323847990483,-619.2858808264136,37.44443898908794,85.25952440385998,10.560411938829017,0,3,0,0,0
249.40393705439055,-618.2328645884991,37.41641152072698,85.39757127520525,10.562483356060063,0,3,0,0,0
249.48183218226768,-617.1798337958753,37.37938659153879,85.54236419693996,10.561447336891343,0,3,0,0,0
249.55726934724953,-616.1265446972102,37.33613587897271,85.71447587780088,10.56181726760115,0,3,0,0,0
249.62870457128156,-615.072854179889,37.29288934618235,85.91081785248994,10.565532108640289,0,3,0,0,0
249.69665347784758,-614.0188603745773,37.2547265438363,86.114671819921,10.564506343858756,0,3,0,0,0
249.76059937942773,-612.9644813789055,37.22073475904763,86.33679737391546,10.564862080370961,0,3,0,0,0
249.82087125757243,-611.9099611099809,37.188630826585,86.60109001746376,10.563762863975972,0,3,0,0,0
249.87663542770315,-610.8554587932304,37.153940157778564,86.84103930098598,10.558876500452344,0,3,0,0,0
249.92797212227015,-609.8009475218132,37.117587856762114,87.06889864500799,10.559727571422027,0,3,0,0,0
249.97502396826167,-608.7465438758954,37.082421217858794,87.30019755912778,10.55674442730918,0,3,0,0,0
250.01782365771942,-607.6927452227101,37.049675666540864,87.53553463554918,10.559398913363642,0,3,0,0,0
250.0561996572651,-606.639032474719,37.01682233233005,87.78899990252233,10.55456295250958,0,3,0,0,0
250.0908202487044,-605.5854098359123,36.98176319878549,88.08545055578426,10.55052779821353,0,3,0,0,0
250.11922350415261,-604.5318170208484,36.944151828810575,88.36506860087442,10.547123691213052,0,3,0,0,0
250.14213061350165,-603.4784040804952,36.909078881889585,88.64523548723416,10.54159804462992,0,3,0,0,0
250.1589823278482,-602.425118775107,36.878195914253595,88.89777941659695,10.54184780735798,0,3,0,0,0
250.1714984421851,-601.3721046419814,36.84832936227322,89.17390267632697,10.535023353343641,0,3,0,0,0
250.1795832082862,-600.3193865837529,36.81651386879385,89.4944171978072,10.534333645395288,0,3,0,0,0
250.18212373805,-599.2665639566258,36.782054980099204,89.82943531433955,10.540344310376339,0,3,0,0,0
250.17729616811266,-598.2128398409113,36.745264197513464,90.15920193040233,10.552123480180875,0,3,0,0,0
250.16639958473388,-597.1581669645384,36.71168746966869,90.51123540217888,10.567715053155782,0,3,0,0,0
250.1488186327624,-596.1020125281066,36.68197979386896,90.8805397225075,10.582211650073415,0,3,0,0,0
250.12443264754256,-595.044512450695,36.65177045091987,91.24279643740077,10.593280758057912,0,3,0,0,0
250.0928134508431,-593.9858123399317,36.617684677988294,91.60698812753779,10.605438025529127,0,3,0,0,0
250.05419438245008,-592.9261378739029,36.579397715441885,91.95664242619345,10.620103593350812,0,3,0,0,0
250.00905539217638,-591.865461579524,36.5400948131457,92.32269637707132,10.634337333718705,0,3,0,0,0
249.9567570083891,-590.803817328997,36.50212230328471,92.69026105149963,10.644611607496467,0,3,0,0,0
249.89748741476797,-589.7414200277999,36.46533638406545,93.06485497398812,10.650526446136467,0,3,0,0,0
249.8318935634452,-588.6787706799805,36.42653081826866,93.44323282491305,10.659546322799011,0,3,0,0,0
249.75804386567324,-587.6166060939431,36.38257985915989,93.79341075678559,10.658696553182985,0,3,0,0,0
249.6783675205079,-586.554643205367,36.33640713691712,94.15954431666363,10.662389237106511,0,3,0,0,0
249.59288661030587,-585.4928328897804,36.2986406672746,94.54368796843471,10.668956296005883,0,3,0,0,0
249.5008240917814,-584.4312300439924,36.26941856630147,94.97555505845142,10.668572686857019,0,3,0,0,0
249.4008083443041,-583.3704258268699,36.23956067375839,95.38616699047678,10.668921342784344,0,3,0,0,0
249.29236087895697,-582.310609950684,36.20388714205474,95.77513929269473,10.671584439131626,0,3,0,0,0
249.17556529922877,-581.2517933398485,36.16199640166015,96.12931417259988,10.669138569223401,0,3,0,0,0
249.05343228089623,-580.1933275368065,36.121116827055815,96.52757523874823,10.67124418982283,0,3,0,0,0
248.92389766301494,-579.1354507040232,36.08357955776155,96.93326504915616,10.672110184390606,0,3,0,0,0
248.78734907583566,-578.0781388999894,36.04679100569338,97.35950012828623,10.671234280546214,0,3,0,0,0
248.642340176797,-577.0218798080459,36.00753914359957,97.78496546864137,10.673715691478698,0,3,0,0,0
248.48937971325358,-575.9665602967143,35.966331674531105,98.19602899918986,10.673423647825636,0,3,0,0,0
248.32891334511805,-574.9123402675614,35.925235292688015,98.5820646391349,10.670801162167042,0,3,0,0,0
248.1621612685267,-573.8589465236291,35.88638052046299,98.95018635057802,10.679111654339163,0,3,0,0,0
247.98971203510882,-572.8064709072933,35.85042869281024,99.32821972547478,10.672412545844267,0,3,0,0,0
247.8111099806847,-571.7549084657803,35.81824164632708,99.67365486809989,10.675118081508446,0,3,0,0,0
247.62648664740846,-570.7043135529384,35.78661850076169,100.02210001508956,10.677726546795315,0,3,0,0,0
247.4355292650289,-569.6545749995857,35.75028226040304,100.37674846230973,10.678322254021042,0,3,0,0,0
247.23766606248682,-568.6059836270288,35.70848412699998,100.74931717097024,10.679687551745387,0,3,0,0,0
247.0331963696517,-567.5582820493728,35.66483176574111,101.11223968755058,10.684740803799874,0,3,0,0,0
246.82160403882153,-566.5114769889042,35.6203334832564,101.47519771872169,10.689096884968313,0,3,0,0,0
246.60157096479088,-565.4661615807563,35.577332561649385,101.80436816453991,10.696183535246808,0,3,0,0,0
246.37460584414657,-564.4216506583616,35.53629277907312,102.12105716062997,10.706403520507674,0,3,0,0,0
246.14089201949537,-563.3782337447628,35.4926863078028,102.41808805427073,10.709286091473203,0,3,0,0,0
245.90230066375807,-562.3356494475156,35.4469945428893,102.74693956165396,10.70853300213973,0,3,0,0,0
245.65696774207754,-561.294207627885,35.401289015822115,103.0554394548425,10.713813955247977,0,3,0,0,0
245.40624881716212,-560.2535907058045,35.35872992854566,103.37116760592086,10.718958882632734,0,3,0,0,0
245.1508172454196,-559.2137817963958,35.320224539190534,103.68537501491328,10.721307082488673,0,3,0,0,0
244.8904119853978,-558.1751215225086,35.28310754224658,104.00883996345624,10.717031639190541,0,3,0,0,0
244.62418921216158,-557.1377815380692,35.24428924433887,104.33145904226573,10.721106801435013,0,3,0,0,0
244.3518450676347,-556.1021550921723,35.20441889185459,104.66907874965091,10.723367961712217,0,3,0,0,0
244.07305217330577,-555.0684658773243,35.165900953859094,105.00019515840656,10.721205830003681,0,3,0,0,0
243.7884290406946,-554.0363853527233,35.12844595946372,105.3445827724416,10.717776395987224,0,3,0,0,0
243.49807901395252,-553.005731428042,35.09052490424365,105.68949638264722,10.71771028026191,0,3,0,0,0
243.20159117813455,-551.9767611771822,35.051535298861566,106.02606432561134,10.718564752006998,0,3,0,0,0
242.89883563865442,-550.9494126411155,35.01316224578768,106.34904636047584,10.720970425193967,0,3,0,0,0
242.58977846393827,-549.9239442730322,34.97618058584631,106.66484046820918,10.723660732325873,0,3,0,0,0
242.27456986589823,-548.90022280626,34.938216229714456,106.97662787298312,10.721890924047777,0,3,0,0,0
241.9539517321391,-547.8783639352769,34.89851807691157,107.3257347900276,10.721550853188798,0,3,0,0,0
241.62782787746983,-546.8581447536126,34.85844012144953,107.71430365066006,10.72081434552269,0,3,0,0,0
241.29346759984037,-545.8408519197255,34.82011271063239,108.08024083627187,10.719963334747934,0,3,0,0,0
240.95271308993688,-544.8252953086048,34.78683119248599,108.4394482574601,10.718421923410213,0,3,0,0,0
240.60539369599428,-543.8123368676752,34.7563948052004,108.79012391478834,10.710404917856568,0,3,0,0,0
240.25255199579988,-542.8018614249304,34.727611863799396,109.1753989822908,10.702792960906322,0,3,0,0,0
239.89360354002565,-541.7939425269142,34.69672532640398,109.59332811063209,10.701650509209799,0,3,0,0,0
239.52789860212943,-540.7893268764019,34.664115492068234,110.01548550722414,10.690039058500629,0,3,0,0,0
239.154684859619,-539.7884961869568,34.63380152713508,110.41398935877068,10.679531409302765,0,3,0,0,0
238.77455861103954,-538.7914028456435,34.60648289769888,110.82810659840501,10.670297465937946,0,3,0,0,0
238.38957600150025,-537.7976157553494,34.58418702222407,111.31891945229863,10.652197080702116,0,3,0,0,0
237.99595747253625,-536.8089198786765,34.56634492315352,111.78495928695149,10.636508952451882,0,3,0,0,0
237.59404861921212,-535.8249035580084,34.54915493708104,112.22308015064435,10.630769735107236,0,3,0,0,0
237.1842074355227,-534.8444282710552,34.531201764754954,112.68581874654414,10.623035851028357,0,3,0,0,0
236.7673929083394,-533.8674539839849,34.514702519215646,113.21193242597015,10.61847092324989,0,3,0,0,0
236.34159656713018,-532.8946012612432,34.50202938988805,113.73961918558629,10.620838992319026,0,3,0,0,0
235.9066299200058,-531.9265688806772,34.492438378557566,114.28742855965653,10.609496386031653,0,3,0,0,0
235.46379860240268,-530.9630766613409,34.48798752091825,114.86249593958173,10.594095627333346,0,3,0,0,0
235.01062053698115,-530.0055612828583,34.487473872303966,115.4236912483052,10.588162778395542,0,3,0,0,0
234.5484877495328,-529.0535868573934,34.487893012166026,115.9890053922787,10.577715412973452,0,3,0,0,0
234.07740393816493,-528.1070509012789,34.488408947177234,116.56290761428988,10.568111987975788,0,3,0,0,0
233.59666230919538,-527.1665317937732,34.49085730481893,117.13068071672465,10.556495568189288,0,3,0,0,0
233.10665088775568,-526.2319142222404,34.49347676597536,117.63706212942822,10.54407719107576,0,3,0,0,0
232.60926960303914,-525.3016287097707,34.493505409732464,118.11713178072125,10.542988900520488,0,3,0,0,0
232.10436503757956,-524.3763342518359,34.49320092312992,118.58787621732422,10.534810937553363,0,3,0,0,0
231.59399761346867,-523.455126490444,34.49741879925132,119.06421986695665,10.523826095958817,0,3,0,0,0
231.0771710445988,-522.5389646813273,34.50640823673457,119.52419411595564,10.509573625872527,0,3,0,0,0
230.55290728877299,-521.6283409846947,34.517462036386135,119.98017778055491,10.50137572845404,0,3,0,0,0
230.02130583458347,-520.7229144060984,34.52773066218943,120.38088448778672,10.491429811196879,0,3,0,0,0
229.48232994502177,-519.8225754788145,34.536351941339674,120.71253043379178,10.491373107369723,0,3,0,0,0
228.93891545734368,-518.925178441219,34.54224245604128,121.03561525727447,10.488028196165029,0,3,0,0,0
228.39142728835577,-518.030509935692,34.54498304128647,121.34685832151803,10.488247062397908,0,3,0,0,0
227.8408977201907,-517.1379939410836,34.54495129529387,121.66847768093831,10.483377765522583,0,3,0,0,0
227.28613872389542,-516.2487203357741,34.54624616149813,121.94301648452226,10.477848673242521,0,3,0,0,0
226.7259934716276,-515.3633914701641,34.55133706778288,122.14332545660871,10.472357870423275,0,3,0,0,0
226.16292211873224,-514.4805516088381,34.56193523090333,122.3493141743015,10.468349109606587,0,3,0,0,0
225.59694284957368,-513.5998372342438,34.57426436040551,122.56103362133636,10.470436746033338,0,3,0,0,0
225.02822455606656,-512.7211282206699,34.58189154863358,122.76064145249224,10.468351125513122,0,3,0,0,0
224.45585402962752,-511.8449219400063,34.582873611524704,122.90205596520221,10.464429614229559,0,3,0,0,0
223.8812629583408,-510.9701850330457,34.58139302749187,123.03004374886814,10.466658358270248,0,3,0,0,0
223.3053452388267,-510.0965431155637,34.58401747029275,123.16753777651111,10.460541325711237,0,3,0,0,0
222.72778754745377,-509.22435566037893,34.591590990126136,123.29295233756007,10.458963477540157,0,3,0,0,0
222.14791196072474,-508.35287342220545,34.59961647987366,123.39252213462022,10.459173736994755,0,3,0,0,0
221.56528185197385,-507.4797279359773,34.60427967440337,123.45908470615632,10.461528601495814,0,3,0,0,0
220.98203852539882,-506.60691310837865,34.6077227152884,123.52618329299818,10.45970782901096,0,3,0,0,0
220.39879508886952,-505.7344940751791,34.61102916095406,123.60960408818585,10.458171430165736,0,3,0,0,0
219.81417337589664,-504.86281529814005,34.61635073628277,123.6749185877122,10.45869270219303,0,3,0,0,0
219.22811059182277,-503.99250266700983,34.62231142520905,123.72747360062507,10.459242359193741,0,3,0,0,0
218.64141044794815,-503.1224144920707,34.62910284083337,123.7667675635978,10.459799204836855,0,3,0,0,0
218.05401455634274,-502.2531082862988,34.63541643302888,123.80723577213844,10.460972037863252,0,3,0,0,0
217.46566348191118,-501.3841571621597,34.642038891837004,123.84016605014573,10.46309885176685,0,3,0,0,0
216.8766422024928,-500.5159272402525,34.647955678217116,123.86702482612253,10.46367640213776,0,3,0,0,0
216.28626723052002,-499.6477452060208,34.65271339826286,123.88898621068228,10.468858756937092,0,3,0,0,0
215.69537572201807,-498.77938768360764,34.65654006395489,123.90406307106602,10.469584459285604,0,3,0,0,0
215.10444969398668,-497.9106225594878,34.6612284488976,123.91595174537876,10.469025839168951,0,3,0,0,0
214.513310364855,-497.04193720407784,34.666379335150125,123.92583351254072,10.478373555111572,0,3,0,0,0
213.92224978969898,-496.1726694088429,34.6694903800264,123.94551104288249,10.479639176171043,0,3,0,0,0
213.3308301733341,-495.3035908360034,34.67133897803724,123.93002614988049,10.48525948676695,0,3,0,0,0
212.7389915243839,-494.4340590201318,34.67334398515523,123.89587051254549,10.489833310105352,0,3,0,0,0
212.14807418023702,-493.5637136939913,34.6763902341947,123.88048605710517,10.49209815000326,0,3,0,0,0
211.55705122911604,-492.6926681548357,34.68051624745131,123.86536511915709,10.500112493599314,0,3,0,0,0
210.9664490345749,-491.8212294355035,34.68335521668196,123.86091928311855,10.503632370294364,0,3,0,0,0
